country_name,access_to_electricity_pct,atms_per_100000,compulsory_education_years,health_expenditure_pct_of_gdp,gdp_per_capita_usd,gdp_per_capita_ppp,life_expectancy_female,life_expectancy_male,life_expectancy,population_density,population,alcohol_consumption_per_capita,unemployment_rate_female,unemployment_rate_male,unemployment_rate,year,Country Name,Country Code,country_category,is_region,planet
Kyrgyz Republic,100.0,37.008912999363204,10.0,6.53458309,1308.14016549619,5258.1955920052205,75.6,67.4,71.4,32.965589155370196,6322800.0,6.26,6.44500017166138,5.656000137329099,5.96000003814697,2018,Kyrgyz Republic,KGZ,DEVELOPING,0,Earth
Lao PDR,97.9198226928711,25.739733680956306,9.0,2.24630332,2542.4865281792,7777.78103179085,69.417,65.83800000000001,67.61,30.5957842287695,7061507.0,10.72,0.584999978542328,0.694999992847443,0.640999972820282,2018,Lao PDR,LAO,DEVELOPING,0,Earth
Late-demographic dividend,99.41005656587359,59.85226,10.0,5.7589750725299,9838.44325165659,17239.875319034498,79.0643368766428,73.5878231896814,76.22444367907991,51.390305763995705,2287846154.5,7.24968058212134,4.941652077899031,5.15025032509186,5.059472796480072,2018,Late-demographic dividend,LTE,,1,Earth
Latin America & Caribbean,98.33114415441608,41.3648131990956,13.0,7.95636972856813,9092.67237798763,16585.8642083605,78.6181359298585,72.28499211022209,75.4409477532745,31.9613025849615,640467174.0,6.33166143920735,9.43316940384277,6.89519398629434,7.95436468514554,2018,Latin America & Caribbean,LCN,,1,Earth
Latin America & Caribbean (excluding high income),98.24238995789408,36.859300935401,14.0,7.8893187449606215,8593.74144050655,16025.5593402806,78.44660248901191,72.0720650263372,75.246114048204,31.9747453721108,608125444.0,6.225546889838821,9.529482336030279,6.921475543662178,8.00872182852683,2018,Latin America & Caribbean (excluding high income),LAC,,1,Earth
Latin America & the Caribbean (IDA & IBRD countries),98.2889714737471,41.3648131990956,14.0,7.899282479741651,8934.49818332295,16530.1853985207,78.55553905850141,72.1800256643554,75.3574154976003,31.3695271168867,624681220.0,6.34109437420408,9.55925528544294,6.972599841181848,8.05311076883483,2018,Latin America & the Caribbean (IDA & IBRD countries),TLA,,1,Earth
Latvia,100.0,61.33764241081021,11.0,6.18923044,17858.2799784486,30735.825834588,79.7,70.1,74.78292682926829,30.993470569314894,1927174.0,12.77,6.41699981689453,8.40499973297119,7.412000179290769,2018,Latvia,LVA,DEVELOPED,0,Earth
Least developed countries: UN classification,51.590213653551395,5.580612979382981,8.0,4.00388941579208,1063.16791088601,2997.4282060603005,66.9345298714577,63.182564384737304,65.0396241212957,56.84132890190829,1009662578.0,3.33843384709742,4.81563446868901,4.01126264795107,4.35561715889315,2018,Least developed countries: UN classification,LDC,,1,Earth
Lebanon,100.0,39.473380065231794,10.0,8.35297012,8024.803270813871,15992.321091501799,80.821,77.07600000000002,78.875,669.4941348973608,6848925.0,1.71,9.99699974060059,4.89599990844727,6.14300012588501,2018,Lebanon,LBN,DEVELOPING,0,Earth
Lesotho,47.0,14.3821187963013,7.0,9.28354836,1221.88376322756,2815.49832424344,56.95399999999999,50.582,53.705,69.437812911726,2108132.0,4.59,27.7639999389648,20.8239994049072,23.9710006713867,2018,Lesotho,LSO,DEVELOPING,0,Earth
Liberia,25.9182662963867,2.71396915168726,6.0,6.73955679,677.322178545364,1533.4715339861905,65.11399999999999,62.347,63.73,50.030907392026606,4818977.0,6.12,2.21099996566772,3.5840001106262203,2.93199992179871,2018,Liberia,LBR,DEVELOPING,0,Earth
Libya,67.0,3.59287841365227,9.0,,7877.1222506188415,15383.8275754537,75.788,69.895,72.72399999999998,3.795632381190541,6678567.0,0.019,24.5990009307861,15.296999931335401,18.4680004119873,2018,Libya,LBY,DEVELOPING,0,Earth
Lithuania,100.0,46.926010806821296,10.0,6.56775236,19176.1765182085,36011.3151965117,80.7,70.9,75.6804878048781,44.7230757742448,2801543.0,13.22,5.40999984741211,6.89099979400635,6.14699983596802,2018,Lithuania,LTU,DEVELOPED,0,Earth
Low & middle income,87.6129015057492,25.739733680956306,9.0,5.4133331237219,5001.69977944769,10639.4970024911,73.20705117397891,68.9258166093594,70.9988194769754,69.1714007291716,6361429560.5,5.39729831638317,5.637613502686699,5.356572690036679,5.4628954177732885,2018,Low & middle income,LMY,,1,Earth
Low income,41.8761699894555,4.05481974787348,9.0,5.34241728227387,795.957116426116,2419.24122384275,65.4104671518586,61.595391011691206,63.4963387504082,52.06680280363821,651327587.0,3.18734391575593,5.02461267453841,4.76983886399316,4.8814361161501605,2018,Low income,LIC,,1,Earth
Lower middle income,86.26147400176208,18.789109987438298,10.0,4.07315862319882,2091.3905784409303,6527.66064587395,70.1780611993154,66.7864567202627,68.42246908681561,131.060701635225,2872397765.0,4.93982034770388,5.5228267124978,4.9621957288036205,5.13222713646325,2018,Lower middle income,LMC,,1,Earth
Luxembourg,100.0,116.539405375282,12.0,5.28587103,116654.26106674,116786.479974329,84.6,80.1,82.2951219512195,250.18518518518502,607950.0,12.94,5.8839998245239284,5.33199977874756,5.58500003814697,2018,Luxembourg,LUX,DEVELOPED,0,Earth
Madagascar,25.907812118530305,2.93929854346205,5.0,4.78956461,527.501326141803,1652.3997705344198,68.301,65.077,66.681,45.1398556204881,26262368.0,1.97,1.72099995613098,1.65900003910065,1.68900001049042,2018,Madagascar,MDG,DEVELOPING,0,Earth
Malawi,18.02,,8.0,9.33423615,381.25898760108396,1067.92232994465,66.937,60.651,63.798,192.440761561307,18143315.0,3.63,6.574999809265139,4.71299982070923,5.6220002174377415,2018,Malawi,MWI,DEVELOPING,0,Earth
Malaysia,100.0,46.600510105951,6.0,3.7562995,11377.4550023015,28228.9594497661,78.167,74.075,75.997,95.9628214883579,31528585.0,0.85,3.82599997520447,3.0550000667572004,3.3499999046325697,2018,Malaysia,MYS,,0,Earth
Maldives,100.0,31.8120225161124,7.0,9.41152477,10276.9328152389,19253.6884935962,80.499,77.229,78.627,1718.9866666666699,515696.0,2.22,5.257999897003169,6.005000114440921,5.84899997711182,2018,Maldives,MDV,DEVELOPING,0,Earth
Mali,50.9,4.716466894649219,9.0,3.8849268,894.8021868580058,2339.3414173237893,59.649,58.137,58.893,15.635015858186,19077690.0,1.28,7.861999988555911,6.5229997634887695,7.110000133514402,2018,Mali,MLI,DEVELOPING,0,Earth
Malta,100.0,52.474484883497,11.0,8.96454525,30437.221505896207,43994.2559952893,84.6,80.4,82.44878048780491,1514.46875,484630.0,7.99,3.55599999427795,3.82599997520447,3.71600008010864,2018,Malta,MLT,,0,Earth
Mauritania,44.526912689209006,10.4611668976841,9.0,4.58039093,1600.87646860561,5165.25670676642,66.292,63.082,64.704,4.27216357815077,4403319.0,0.036000000000000004,11.9499998092651,8.31900024414063,9.46399974822998,2018,Mauritania,MRT,DEVELOPING,0,Earth
Mauritius,97.46600341796879,43.1664774327771,11.0,5.82624388,11208.3438184474,22749.1287827737,77.72,71.27,74.4163414634146,623.30197044335,1265303.0,4.35,9.9040002822876,4.55499982833862,6.65700006484985,2018,Mauritius,MUS,,0,Earth
Mexico,100.0,58.8205513745304,14.0,5.37147474,9686.51378326598,20424.0360687307,77.844,72.118,74.992,64.9146264050001,126190788.0,5.0,3.4270000457763703,3.1960000991821302,3.282999992370609,2018,Mexico,MEX,,0,Earth
Middle East & North Africa,96.46889149287641,32.9222078826445,9.0,5.959707249318299,7943.9469072822985,16885.604788032,75.909548553237,72.44130402469071,74.0889092566827,39.9977120870057,448912962.0,0.8127341911955892,18.4262835298259,8.02430879991315,10.137186400673803,2018,Middle East & North Africa,MEA,,1,Earth
Middle East & North Africa (IDA & IBRD countries),95.81008559312441,27.7920612390768,9.0,6.531963522784588,3975.0484365874895,11109.135197558899,75.5147772633565,71.75578664698159,73.5836428053412,43.8129297485221,378327628.0,0.6829876936592869,20.4635153060594,9.543929565139099,11.7498484790056,2018,Middle East & North Africa (IDA & IBRD countries),TMN,,1,Earth
Middle East & North Africa (excluding high income),95.8600836283584,26.2636256564405,9.0,6.531963522784588,3970.8482448040704,11054.4600024014,75.5157284035313,71.76187748196591,73.5873582148883,44.3111694561864,382896715.0,0.6829876936592869,20.6818733822241,9.67798135315443,11.9005267110987,2018,Middle East & North Africa (excluding high income),MNA,,1,Earth
Middle income,92.80229458431678,32.8480564702991,10.0,5.4141967485404,5478.71794784699,11590.7878434319,74.11093277473609,69.74919374827421,71.8546257820263,71.8643042473766,5710101973.5,5.59124401971726,5.7094378280508495,5.408653682650349,5.52064257854637,2018,Middle income,MIC,,1,Earth
Moldova,100.0,49.98096067974111,11.0,6.59544849,4233.74343674119,12674.4455300473,76.074,67.53,71.808,94.2644302783293,2706049.0,11.43,2.4719998836517303,3.4790000915527304,2.9779999256134,2018,Moldova,MDA,DEVELOPING,0,Earth
Mongolia,98.1,106.882498602776,12.0,3.78789377,4134.98719823511,12205.8430364275,73.961,65.631,69.689,2.0406086665465097,3170208.0,8.19,5.59100008010864,6.81300020217896,6.25400018692017,2018,Mongolia,MNG,DEVELOPING,0,Earth
Montenegro,100.0,87.046738007003,9.0,8.4230423,8846.05652531746,21236.4710168295,79.199,74.317,76.77,46.262230483271395,622227.0,11.47,15.0970001220703,15.234999656677198,15.1750001907349,2018,Montenegro,MNE,,0,Earth
Morocco,100.0,27.7920612390768,9.0,5.31261539,3222.20063433213,7613.14286811515,77.668,75.19,76.453,80.72851893345279,36029138.0,0.69,10.5380001068115,8.60999965667725,9.07800006866455,2018,Morocco,MAR,DEVELOPING,0,Earth
Mozambique,31.1,10.821157998710802,,8.17430115,503.318727177274,1321.1560453290401,62.966,57.114,60.163,37.508535313716,29495962.0,2.3,3.47399997711182,2.9779999256134,3.23699998855591,2018,Mozambique,MOZ,DEVELOPING,0,Earth
Myanmar,66.2645721435547,5.6340980061969015,5.0,4.79125547,1418.1776234719598,5151.69181717021,69.874,63.761,66.867,82.23861548355491,53708395.0,5.12,1.9620000123977697,1.17599999904633,1.49399995803833,2018,Myanmar,MMR,DEVELOPING,0,Earth
Namibia,53.87387466430661,72.44603450218109,7.0,7.95077181,5495.4289253345205,10173.9159602177,66.18,60.357,63.37300000000001,2.9737455817512704,2448255.0,5.43,18.5890007019043,21.128999710083,19.877000808715803,2018,Namibia,NAM,DEVELOPING,0,Earth
Nepal,93.92,14.2797566516626,10.0,5.84083414,1038.6516470296801,3331.98021747011,71.9,68.98899999999999,70.47800000000002,195.939107080572,28087871.0,2.05,1.15900003910065,1.5930000543594398,1.35000002384186,2018,Nepal,NPL,DEVELOPING,0,Earth
Netherlands,100.0,41.0834946800714,13.0,9.97458649,53044.5324352253,57561.330321362315,83.4,80.3,81.8121951219512,511.47592757494795,17231624.0,9.61,3.95700001716614,3.72199988365173,3.82999992370605,2018,Netherlands,NLD,DEVELOPED,0,Earth
New Zealand,100.0,65.1741821797075,10.0,9.21034622,42949.9305849512,42810.837512079,83.6,80.2,81.85853658536591,18.3851733697923,4841000.0,10.63,4.467999935150151,4.14300012588501,4.2979998588562,2018,New Zealand,NZL,DEVELOPED,0,Earth
Nicaragua,88.0779571533203,22.159098337424997,7.0,8.56453705,2020.5519299638104,5833.65294803491,77.77,70.741,74.275,53.7270483629716,6465513.0,5.18,5.26100015640259,5.16200017929077,5.1999998092651385,2018,Nicaragua,NIC,DEVELOPING,0,Earth
Niger,17.6,1.65701677114781,,7.33380175,572.427154260028,1230.22176239888,63.212,60.9,62.024,17.717650588142398,22442948.0,0.67,0.368999987840652,0.546000003814697,0.470999985933304,2018,Niger,NER,DEVELOPING,0,Earth
Nigeria,56.5,16.9302576974397,9.0,3.88990784,2027.77797925505,5280.65225985326,55.244,53.45,54.332,215.06498896538105,195874740.0,10.84,9.10099983215332,7.53900003433228,8.24300003051758,2018,Nigeria,NGA,DEVELOPING,0,Earth
North America,100.0,220.007919399819,11.0,16.416149575909,61305.8921664562,61684.154896159904,81.4049367387417,76.4880403236555,78.8868905457275,19.9446030981652,363809186.0,9.77229207136383,4.02277828413342,4.1805582002971,4.10784865533161,2018,North America,NAC,,1,Earth
North Macedonia,100.0,59.85226,13.0,6.58288956,6088.97244500876,16588.413066798897,77.736,73.684,75.688,82.59151467089609,2082958.0,6.16,19.868000030517603,21.2950000762939,20.7360000610352,2018,North Macedonia,MKD,DEVELOPING,0,Earth
Norway,100.0,34.4770426277808,10.0,10.0493927,81734.4655736102,67640.1813801458,84.5,81.1,82.7585365853659,14.5482916341657,5311916.0,7.41,3.53800010681152,4.031000137329101,3.79999995231628,2018,Norway,NOR,DEVELOPED,0,Earth
OECD members,99.9976667197127,74.86566032729391,10.0,12.4566580931775,39331.5342331279,44994.0900694708,82.759816307093,77.4904747026483,80.0775295859723,38.0106362270782,1352645878.0,9.2070400512401,5.68839994051525,5.249284841396348,5.4436262040771295,2018,OECD members,OED,,1,Earth
Oman,100.0,35.1256374011609,10.0,4.13171434,16521.1822816126,29289.6076351054,80.134,75.89,77.633,15.6041453957997,4829483.0,0.78,11.822999954223599,1.54499995708466,2.86400008201599,2018,Oman,OMN,,0,Earth
Other small states,77.34628232871891,41.47671509282351,9.0,4.48164776968149,14382.7979768801,23248.1835409778,70.2086346386169,67.0642710435833,68.5469317038401,15.139217842006099,30760211.0,5.11510828345734,12.3490731533185,7.220228011491572,9.16758838130518,2018,Other small states,OSS,,1,Earth
Pacific island small states,85.5013588439046,,,4.91915956969633,4341.14352379779,7592.2411316238,71.8748222960899,68.1267352057544,69.929057966298,38.2767445482866,2457367.0,2.47171254707455,3.3420519446119905,2.79054011601502,3.01339653993249,2018,Pacific island small states,PSS,,1,Earth
Pakistan,71.09154670080271,10.4544621145391,12.0,3.20193386,1482.30566684338,4855.22966625928,68.109,66.194,67.11399999999999,275.28931870070596,212215030.0,0.34,4.55999994277954,3.96300005912781,4.08300018310547,2018,Pakistan,PAK,DEVELOPING,0,Earth
Panama,100.0,69.9487775376127,11.0,7.26584625,15592.573678921999,31805.5379020532,81.593,75.235,78.329,56.1860774818402,4176873.0,7.98,4.99399995803833,3.15100002288818,3.89400005340576,2018,Panama,PAN,DEVELOPING,0,Earth
Papua New Guinea,58.967357635498,8.182648296017799,,2.36706114,2801.37399744404,4295.50907841493,65.57600000000001,63.039,64.263,19.004363379410893,8606316.0,1.39,1.30599999427795,3.4749999046325697,2.42300009727478,2018,Papua New Guinea,PNG,DEVELOPING,0,Earth
Paraguay,100.0,29.196223683414306,13.0,6.65451145,5805.67561638869,13163.502526588798,76.25,72.15899999999998,74.131,17.5083589227284,6956071.0,7.58,5.32100009918213,4.0019998550415,4.53399991989136,2018,Paraguay,PRY,DEVELOPING,0,Earth
Peru,95.2,112.645695692588,14.0,5.23800182,6941.235847630121,13093.7552597423,79.28,73.834,76.516,24.99160625,31989256.0,6.38,3.46199989318848,3.328000068664549,3.39000010490417,2018,Peru,PER,DEVELOPING,0,Earth
Philippines,94.8572311401367,28.8988431159385,13.0,4.40060663,3252.09232413346,8723.54660904515,75.387,67.123,71.095,357.688305329175,106651922.0,6.86,2.67600011825562,2.125,2.33800005912781,2018,Philippines,PHL,DEVELOPING,0,Earth
Poland,100.0,70.9421332288612,10.0,6.33085012,15468.4822194105,31850.547892448398,81.7,73.7,77.60243902439029,124.023482151605,37974750.0,11.71,3.84699988365173,3.84400010108948,3.84500002861023,2018,Poland,POL,,0,Earth
Portugal,100.0,165.767118154438,12.0,9.40783501,23562.5545228191,34488.5217101847,84.5,78.3,81.3243902439024,112.26194121729999,10283822.0,12.03,7.43699979782104,6.56500005722046,6.993000030517581,2018,Portugal,PRT,DEVELOPED,0,Earth
Post-demographic dividend,100.0,89.6526131467046,10.0,12.885901763018401,45321.9986147501,49324.217205334295,83.3678766043714,78.0989114394377,80.6598920018751,35.2498297631402,1109441474.0,10.096772339683401,5.31419156063435,5.26243527647362,5.28618862986169,2018,Post-demographic dividend,PST,,1,Earth
Pre-demographic dividend,48.3917710219359,5.1691786810053495,8.5,4.2416741273776,1455.98228944785,3578.7160721938703,62.4549202112533,59.19608647882,60.8209562953764,51.687440021972506,919485393.0,5.56758095037265,6.07042545295555,5.44803415719442,5.72582217969616,2018,Pre-demographic dividend,PRE,,1,Earth
Qatar,100.0,55.550542885975396,9.0,2.49480486,65908.0669010848,93186.2608097756,81.876,78.98100000000002,80.1,239.59319552110298,2781677.0,1.59,0.4790000021457671,0.0520000010728836,0.10999999940395402,2018,Qatar,QAT,,0,Earth
Romania,100.0,64.7147189870943,10.0,5.55660582,12399.889335731,29193.342014048398,79.2,71.7,75.35853658536591,84.633801286509,19472545.0,11.74,3.48799991607666,4.71600008010864,4.1869997978210405,2018,Romania,ROU,,0,Earth
Russian Federation,100.0,161.110857214553,11.0,5.31590033,11370.813455931398,28763.516631476694,77.81,67.75,72.6573170731707,8.822067953155882,144477860.0,11.19,4.77699995040894,4.91099977493286,4.84600019454956,2018,Russian Federation,RUS,DEVELOPING,0,Earth
Rwanda,34.7165718078613,5.18677256530458,6.0,7.54268694,783.287184222986,2139.6364128292107,70.78399999999998,66.518,68.7,498.659870287799,12301939.0,8.95,1.06099998950958,0.970000028610229,1.01699995994568,2018,Rwanda,RWA,DEVELOPING,0,Earth
Samoa,100.0,53.73144198657539,8.0,5.21262693,4188.52834612851,6474.25380015833,75.325,71.197,73.187,69.3038869257951,196130.0,2.66,9.80599975585938,7.52600002288818,8.312000274658201,2018,Samoa,WSM,DEVELOPING,0,Earth
Sao Tome and Principe,71.0,26.3810913527729,6.0,6.26645994,1953.58828993582,4090.6326572837897,72.583,67.783,70.17,219.820833333333,211028.0,5.88,20.7950000762939,8.829999923706051,13.1479997634888,2018,Sao Tome and Principe,STP,DEVELOPING,0,Earth
Saudi Arabia,100.0,73.9691819487485,9.0,6.3615365,23338.9634580718,48756.19295020701,76.615,73.79899999999998,74.998,15.6766543082956,33699947.0,0.19,22.488000869751,2.93099999427795,6.03999996185303,2018,Saudi Arabia,SAU,,0,Earth
Senegal,66.95944976806639,5.5271279525690495,11.0,3.97799659,1465.5910064019101,3395.53393124912,69.627,65.501,67.665,82.3474783150678,15854360.0,0.76,7.07200002670288,6.15799999237061,6.52699995040894,2018,Senegal,SEN,DEVELOPING,0,Earth
Serbia,100.0,48.377321364023,8.0,8.53899002,7252.401857739921,17578.216719644,78.4,73.5,75.890243902439,79.8376857992225,6982604.0,8.75,13.697999954223599,11.960000038147,12.7329998016357,2018,Serbia,SRB,,0,Earth
Sierra Leone,26.1,,9.0,16.06307983,533.991184258936,1703.8102275006604,55.106,53.468,54.309,105.987170961485,7650154.0,5.7,3.62400007247925,5.2020001411438,4.41699981689453,2018,Sierra Leone,SLE,DEVELOPING,0,Earth
Singapore,100.0,64.593175200345,6.0,4.46444654,66188.7793961798,100126.02355355801,85.4,81.0,83.14634146341459,7952.9984184018,5638676.0,2.03,4.25500011444092,3.84899997711182,4.01900005340576,2018,Singapore,SGP,,0,Earth
Slovak Republic,100.0,61.8614230298635,10.0,6.68639565,19406.3475337924,32538.323934546293,80.8,73.9,77.2658536585366,113.28558652246299,5446771.0,11.14,7.025000095367429,6.130000114440921,6.53599977493286,2018,Slovak Republic,SVK,DEVELOPING,0,Earth
Slovenia,100.0,89.6526131467046,9.0,8.29891014,26115.9133661854,38840.5255287493,84.4,78.5,81.37804878048779,102.96366052404,2073894.0,11.9,5.69700002670288,4.602000236511231,5.10799980163574,2018,Slovenia,SVN,DEVELOPED,0,Earth
Small states,81.6587557003439,41.47671509282351,9.0,4.75763979857978,13013.7513684514,21012.583318413403,71.3904481109773,67.8695280632994,69.5411324592597,16.224948653673803,40576536.0,5.10470128379551,11.491412420774601,6.93040095064695,8.71725691209061,2018,Small states,SST,,1,Earth
Solomon Islands,66.6660995483398,,,4.47443104,2441.51739308263,2765.5026338553607,74.697,71.158,72.835,23.324687388353,652858.0,1.83,0.638000011444092,0.6000000238418579,0.617999970912933,2018,Solomon Islands,SLB,DEVELOPING,0,Earth
South Africa,91.2298736572266,66.948767110658,9.0,8.25342083,6374.02819575944,12938.4327330498,67.398,60.463,63.857,47.630119776768396,57779622.0,9.52,29.059999465942397,25.149000167846694,26.9200000762939,2018,South Africa,ZAF,DEVELOPING,0,Earth
South Asia,91.6219918283442,10.4544621145391,9.5,3.48222678564659,1898.97100423962,6195.7614906025,70.7641980471583,68.1759045482018,69.4122476461494,380.2471337460809,1814388744.0,4.33336226389629,5.31134629241678,4.9867053458619415,5.05969096083991,2018,South Asia,SAS,,1,Earth
South Asia (IDA & IBRD),91.6219918283442,10.4544621145391,9.5,3.48222678564659,1898.97100423962,6195.7614906025,70.7641980471583,68.1759045482018,69.4122476461494,380.2471337460809,1814388744.0,4.33336226389629,5.31134629241678,4.9867053458619415,5.05969096083991,2018,South Asia (IDA & IBRD),TSA,,1,Earth
Spain,100.0,108.496717590534,10.0,8.97741413,30389.3609902899,40551.5532633941,86.3,80.7,83.4317073170732,93.6771974435832,46797754.0,12.72,17.0330009460449,13.7270002365112,15.255000114440902,2018,Spain,ESP,DEVELOPED,0,Earth
Sri Lanka,99.58340454101558,,11.0,3.75841475,4080.56712469552,13177.98840102,80.12100000000002,73.415,76.812,345.558922022006,21670000.0,4.1,6.64699983596802,2.77800011634827,4.11899995803833,2018,Sri Lanka,LKA,DEVELOPING,0,Earth
St. Lucia,99.5374984741211,42.5138507426427,10.0,4.39812708,11357.8890096382,15633.217424486298,77.434,74.72,76.057,298.17868852459,181889.0,10.6,22.9780006408691,19.149000167846697,20.878999710083,2018,St. Lucia,LCA,DEVELOPING,0,Earth
St. Vincent and the Grenadines,100.0,35.142385230826896,12.0,4.47178459,7361.4009618002,12770.098269484299,75.007,70.182,72.415,282.589743589744,110210.0,9.06,16.7150001525879,20.3500003814697,18.878999710083,2018,St. Vincent and the Grenadines,VCT,DEVELOPING,0,Earth
Sub-Saharan Africa,47.660056860408,6.76136479958299,8.0,5.0846028797572895,1596.1661752538598,3852.399033369261,63.040527425969294,59.5194210936156,61.27301464857929,50.76208430865579,1078306520.0,5.837430541863919,6.66242340399562,5.721839282106282,6.15941513642456,2018,Sub-Saharan Africa,SSF,,1,Earth
Sub-Saharan Africa (IDA & IBRD countries),47.660056860408,6.76136479958299,8.0,5.0846028797572895,1596.1661752538598,3852.399033369261,63.040527425969294,59.5194210936156,61.27301464857929,50.76208430865579,1078306520.0,5.837430541863919,6.66242340399562,5.72183928210627,6.15941513642456,2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,,1,Earth
Sub-Saharan Africa (excluding high income),47.5966337960831,6.6252080146981,8.0,5.078348544302151,1583.53202065792,3827.96716839089,63.021868044221286,59.504913360248395,61.2565331327445,50.703907523586395,1076944455.0,5.838188111588019,6.65839663735603,5.723786301086968,6.15868356147524,2018,Sub-Saharan Africa (excluding high income),SSA,,1,Earth
Sudan,59.7835350036621,6.41782527647617,8.0,4.51304483,623.867252394076,4258.7751605658095,66.947,63.277,65.095,,41801533.0,0.51,29.125999450683604,11.5719995498657,16.8999996185303,2018,Sudan,SDN,DEVELOPING,0,Earth
Suriname,97.4,48.1533660871576,6.0,7.96947193,6015.16460686684,17039.6856765218,74.937,68.368,71.57,3.69222435897436,575987.0,5.33,11.440999984741199,4.27299976348877,6.99399995803833,2018,Suriname,SUR,DEVELOPING,0,Earth
Sweden,100.0,31.861754328226198,9.0,10.8985014,54589.0603860606,53746.799169402686,84.3,80.9,82.5585365853659,24.981498121823698,10175214.0,8.93,6.29199981689453,6.39499998092651,6.34600019454956,2018,Sweden,SWE,DEVELOPED,0,Earth
Switzerland,100.0,99.20272042100493,11.0,11.87620926,82818.1081617471,69357.4860551593,85.7,81.9,83.7536585365854,215.465350480429,8514329.0,11.53,5.1090002059936515,4.367000102996831,4.71299982070923,2018,Switzerland,CHE,DEVELOPED,0,Earth
Tajikistan,99.3,,9.0,7.239480499999999,826.6215305387041,3313.51945778412,73.17699999999998,68.727,70.87899999999998,65.57271417249079,9100837.0,3.28,10.083000183105499,11.7589998245239,11.133000373840304,2018,Tajikistan,TJK,DEVELOPING,0,Earth
Tanzania,35.55897903442379,,7.0,3.62868047,1060.99461489421,2651.0910472658898,66.824,63.17,65.015,63.579078798825904,56318348.0,11.27,2.54800009727478,1.46899998188019,1.99000000953674,2018,Tanzania,TZA,DEVELOPING,0,Earth
Thailand,100.0,117.503119936184,9.0,3.79303908,7295.47561612095,18527.09537988,80.704,73.22800000000002,76.931,135.897206835131,69428524.0,8.3,0.742999970912933,0.7839999794960021,0.765999972820282,2018,Thailand,THA,DEVELOPING,0,Earth
Timor-Leste,85.5918350219727,11.6614528142128,9.0,4.32635784,1230.2281911588,3126.0142065517302,71.376,67.279,69.26,85.270477471419,1267972.0,2.17,6.03200006484985,3.1779999732971205,4.47900009155273,2018,Timor-Leste,TLS,DEVELOPING,0,Earth
Togo,51.3452835083008,6.136328034268369,10.0,6.16532087,679.97276057805,1590.68622553151,61.612,59.892,60.76,145.04677330391598,7889094.0,2.46,1.58599996566772,2.56699991226196,2.0789999961853,2018,Togo,TGO,DEVELOPING,0,Earth
Tonga,98.8926010131836,40.5107353448664,15.0,5.09657621,4740.79214895188,6572.70551577943,72.763,68.877,70.801,143.329166666667,103197.0,0.8,1.92299997806549,0.493000000715256,1.05200004577637,2018,Tonga,TON,DEVELOPING,0,Earth
Trinidad and Tobago,100.0,43.03583456518889,7.0,6.93182945,17129.9130902577,26912.916949151,76.092,70.751,73.38,270.927485380117,1389858.0,6.72,2.54399991035461,2.46700000762939,2.5,2018,Trinidad and Tobago,TTO,,0,Earth
Tunisia,99.8,30.718778364128102,9.0,7.29209566,3438.7890891462707,11025.991605604098,78.536,74.493,76.505,74.44132337796091,11565204.0,2.12,23.1310005187988,12.7049999237061,15.4589996337891,2018,Tunisia,TUN,DEVELOPING,0,Earth
Turkey,100.0,83.73745199739,12.0,4.12414074,9455.59365384828,28395.4800758981,80.336,74.447,77.437,106.960128893104,82319724.0,2.05,13.734999656677198,9.48799991607666,10.890000343322802,2018,Turkey,TUR,,0,Earth
Uganda,42.65,4.14591046729924,7.0,6.52623558,770.452453254239,2173.9588190904897,65.173,60.655,62.973,213.06173449032502,42723139.0,15.09,2.24499988555908,1.26600003242493,1.74899995326996,2018,Uganda,UGA,DEVELOPING,0,Earth
Ukraine,100.0,97.3869861758395,11.0,7.72391653,3096.81740221352,12629.1416610826,76.72,66.69,71.5826829268293,77.0296708039151,44622518.0,8.32,7.4239997863769505,10.0290002822876,8.79899978637695,2018,Ukraine,UKR,DEVELOPING,0,Earth
United Arab Emirates,100.0,64.47807593433329,6.0,4.22590351,43839.3563491413,68599.6181782301,79.164,77.133,77.814,135.609110109828,9630959.0,3.9,6.1869997978210405,1.39100003242493,2.22900009155273,2018,United Arab Emirates,ARE,,0,Earth
United Kingdom,100.0,115.44205662326901,11.0,9.99696255,43043.227816455095,46901.0698597262,83.1,79.5,81.25609756097559,274.70898193692403,66460344.0,11.45,3.94000005722046,4.04500007629395,3.99600005149841,2018,United Kingdom,GBR,DEVELOPED,0,Earth
United States,100.0,,12.0,16.88529778,62996.4712852605,62996.4712852608,81.1,76.1,78.5390243902439,35.7136220923495,326687501.0,9.87,3.83699989318848,3.94600009918213,3.8959999084472696,2018,United States,USA,DEVELOPED,0,Earth
Upper middle income,99.42321215405892,54.376093119648196,10.0,5.739787359412191,8906.24387559177,16701.2913145119,78.0407376386321,72.790445825125,75.32898497630029,49.31691915105411,2837704208.5,6.170873641634589,5.809632631162679,5.81289714664294,5.81180679640398,2018,Upper middle income,UMC,,1,Earth
Uruguay,100.0,120.067132425867,14.0,9.20269966,17277.9701105496,22116.7865960742,81.359,73.958,77.77,19.7080276539824,3449299.0,6.92,10.08899974823,6.8730001449585,8.336000442504881,2018,Uruguay,URY,,0,Earth
